,goalkeepers,url,pen_taker,outcome,off_target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
151,Nick Pope,/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League,Fábio Silva,Scored,,-0.046875,0.359375,-0.12916383,-0.234375,0.125,0.053259686,-0.09375,0.015625,-0.0123406295,0.078125,0.0,0.004771916,0.234375,0.21875,0.102980055,0.40625,0.40625,0.033588644,0.0,0.0,0.0,-0.03125,-0.25,-0.029780826,-0.03125,-0.296875,-0.078444876,-0.078125,-0.453125,-0.06257198,-0.28125,0.0625,-0.12427233,-0.25,-0.0625,-0.046028525,-0.140625,-0.234375,-0.08740498,0.09375,-0.265625,-0.06980517,0.203125,-0.125,-0.008751674,0.296875,0.015625,-0.012962792
152,Edouard Mendy,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League,Alexandre Lacazette,Scored,,0.5,0.359375,-0.07382342,-0.1875,-0.015625,-0.06214751,-0.078125,0.015625,-0.029862223,0.0625,0.0,0.020561142,0.265625,0.15625,0.070218235,-0.109375,0.328125,0.021343172,0.0,0.0,0.0,-0.03125,-0.265625,0.012667503,-0.046875,-0.25,-0.0467072,-0.03125,-0.5,-0.10880851,-0.25,0.140625,-0.02140616,-0.234375,-0.046875,-0.06259247,-0.1875,-0.265625,-0.048469212,0.109375,-0.296875,-0.030550538,0.296875,-0.109375,-0.042479567,0.390625,0.078125,0.01342217
153,Bernd Leno,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League,Jorginho,Missed,,-0.171875,0.28125,0.011224173,-0.109375,0.125,0.19112414,0.0,0.0,0.0107508395,0.0,0.0,-0.020742591,0.03125,0.15625,0.09722807,0.09375,0.3125,-0.03548873,0.0,0.0,0.0,-0.078125,-0.15625,-0.025446702,-0.09375,-0.15625,-0.076684155,-0.140625,-0.21875,-0.09637511,-0.078125,-0.15625,0.06552567,-0.015625,-0.15625,0.069585875,-0.09375,-0.15625,-0.026872197,-0.0625,-0.203125,-0.10201045,-0.046875,-0.15625,-0.10001987,-0.125,-0.15625,-0.09228736
154,Nick Pope,/en/matches/d54f6293/Leeds-United-Burnley-December-27-2020-Premier-League,Patrick Bamford,Scored,,0.078125,0.28125,-0.16850182,-0.109375,0.125,-0.09471377,-0.046875,0.0,-0.009027361,0.0625,-0.03125,-9.102409e-05,0.203125,0.09375,0.10667304,0.359375,0.234375,0.16852404,0.0,0.0,0.0,-0.09375,-0.21875,-0.02715223,-0.109375,-0.234375,-0.05027279,-0.140625,-0.375,-0.07359649,-0.328125,0.109375,-0.07610701,-0.28125,-0.046875,-0.0031569246,-0.21875,-0.171875,-0.08684812,0.015625,-0.25,-0.040187668,0.125,-0.125,-0.010892879,0.234375,0.015625,-0.045929033
155,Vicente Guaita,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League,Kelechi Iheanacho,Missed,,-0.328125,0.40625,-0.0687048,-0.078125,0.203125,0.057544127,-0.09375,0.0,-0.05921296,0.046875,0.015625,0.05330929,0.265625,0.0,0.12930053,0.25,0.296875,0.021194551,0.0,0.0,0.0,0.140625,-0.140625,-0.039756812,0.125,-0.140625,-0.11405705,0.25,-0.28125,-0.114542045,-0.171875,0.078125,-0.07535599,-0.09375,-0.0625,-0.1508629,0.03125,-0.171875,-0.13404292,0.234375,-0.140625,-0.065298215,0.25,0.03125,0.09736615,0.265625,0.265625,0.020917827
156,Emiliano Martínez,/en/matches/0ae3a66d/Manchester-United-Aston-Villa-January-1-2021-Premier-League,Bruno Fernandes,Scored,,0.109375,0.34375,-0.03275351,-0.109375,0.1875,0.07414107,-0.0625,0.0,0.01628546,0.078125,-0.03125,-0.018647244,0.234375,0.1875,0.09256822,0.4375,0.375,-0.014246792,0.0,0.0,0.0,-0.140625,-0.203125,-0.02855408,-0.140625,-0.203125,-0.08236277,-0.234375,-0.34375,-0.061113205,-0.328125,0.125,0.038661208,-0.265625,-0.0625,0.05908883,-0.234375,-0.1875,-0.029507196,-0.03125,-0.21875,-0.0595434,0.03125,-0.140625,-0.08924432,-0.078125,-0.109375,-0.18379074
157,Illan Meslier,/en/matches/93463aad/Tottenham-Hotspur-Leeds-United-January-2-2021-Premier-League,Harry Kane,Scored,,-0.015625,0.328125,0.038504586,0.03125,0.1875,0.098627344,-0.03125,0.03125,-0.058286868,0.046875,-0.046875,0.03415776,0.140625,0.1875,0.121093675,0.0,0.3125,0.078217134,0.0,0.0,0.0,0.125,-0.140625,-0.040749498,0.140625,-0.171875,-0.10676199,0.234375,-0.3125,-0.078794725,-0.109375,0.03125,-0.07411911,-0.109375,-0.078125,-0.11016956,0.0625,-0.140625,-0.1536402,0.171875,-0.140625,-0.046452343,0.203125,0.0,-0.0057589323,0.28125,0.140625,-0.009248182
158,Rui Patrício,/en/matches/abeb80b7/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-January-2-2021-Premier-League,Neal Maupay,Scored,,-0.125,0.390625,-0.07705755,-0.109375,0.140625,0.023008477,-0.03125,-0.015625,-0.010928284,0.0625,0.015625,0.019965097,-0.265625,0.21875,0.0064145806,-0.125,0.421875,-0.06137591,0.0,0.0,0.0,0.171875,-0.203125,-0.049416948,0.1875,-0.21875,-0.124725774,-0.359375,-0.171875,-0.18482855,-0.46875,0.375,0.030640054,0.21875,0.046875,-0.06424354,0.109375,-0.265625,-0.06680411,0.28125,-0.1875,-0.08602679,-0.296875,0.234375,-0.07024293,-0.453125,0.40625,-0.0751423
159,Robert Sánchez,/en/matches/abeb80b7/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-January-2-2021-Premier-League,Rúben Neves,Scored,,-0.046875,0.3125,-0.032336112,-0.09375,0.109375,0.038880114,-0.0625,0.0,-0.017001655,0.078125,0.0,0.0044077137,0.234375,0.171875,0.14140272,0.34375,0.359375,-0.01996572,0.0,0.0,0.0,0.0,-0.296875,-0.008870093,0.0,-0.34375,-0.036542833,0.0,-0.515625,-0.015942456,-0.25,-0.046875,0.026633568,-0.203125,-0.140625,0.008322934,-0.140625,-0.296875,-0.032116085,0.140625,-0.28125,-0.01860398,0.21875,-0.125,-0.00024052826,0.265625,0.015625,-0.020115828
160,Karl Darlow,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League,Billy Sharp,Scored,,-0.3125,0.328125,0.0030370266,-0.109375,0.15625,0.021109084,-0.03125,-0.015625,0.0069404743,0.0625,-0.015625,-0.012131637,0.015625,0.171875,0.061093077,-0.3125,0.34375,0.047599398,0.0,0.0,0.0,0.015625,-0.21875,-0.025111372,0.0,-0.21875,-0.08371806,-0.015625,-0.421875,-0.019598778,-0.203125,0.0,-0.036292356,-0.171875,-0.109375,0.023282597,-0.078125,-0.234375,-0.033210732,0.09375,-0.1875,-0.08245056,0.125,0.015625,-0.06022885,0.09375,0.171875,-0.13097894
161,Robert Sánchez,/en/matches/9926f1f0/Manchester-City-Brighton-and-Hove-Albion-January-13-2021-Premier-League,Raheem Sterling,Missed,,0.390625,0.34375,0.07837973,0.203125,0.21875,0.20448114,0.046875,0.0,-0.01879623,-0.015625,-0.015625,0.009028455,-0.140625,0.15625,0.1546212,0.046875,0.375,0.007722679,0.0,0.0,0.0,0.078125,-0.21875,0.0011467603,0.0625,-0.21875,0.04088765,0.203125,-0.234375,0.07605671,0.09375,0.0,0.1298891,0.109375,-0.109375,0.059618466,0.140625,-0.21875,0.052539553,0.03125,-0.21875,0.018829148,-0.046875,-0.171875,-0.01625047,0.03125,0.0,0.08957401
162,Rui Patrício,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League,Matheus Pereira,Scored,,-0.4375,0.265625,0.022687294,-0.21875,0.125,0.1876551,-0.03125,-0.046875,-0.014306508,0.09375,0.015625,0.027602442,0.171875,0.09375,0.14098175,-0.078125,0.296875,-0.057515092,0.0,0.0,0.0,0.171875,-0.296875,-0.02166078,0.171875,-0.3125,-0.06018802,0.234375,-0.46875,-0.032238644,0.015625,-0.0625,-0.04482171,0.0,-0.1875,-0.030167885,0.03125,-0.34375,-0.02905323,0.28125,-0.265625,-0.059202325,0.28125,-0.0625,-0.019874815,0.25,0.125,-0.19750337
163,Rui Patrício,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League,Matheus Pereira,Scored,,0.015625,0.40625,-0.25393042,-0.140625,0.109375,-0.06285675,-0.078125,0.015625,-0.006397977,0.0625,0.0,-0.003676128,0.203125,0.15625,0.009834403,0.390625,0.34375,-0.08745837,0.0,0.0,0.0,-0.140625,-0.234375,-0.021500057,-0.125,-0.234375,-0.077024356,-0.21875,-0.40625,-0.052085355,-0.21875,0.03125,-0.04141529,-0.234375,-0.015625,0.003597652,-0.28125,-0.1875,-0.048782445,0.0,-0.265625,-0.04607045,0.109375,-0.15625,-0.0752297,0.15625,-0.046875,-0.05415564
164,Emiliano Martínez,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,İlkay Gündoğan,Scored,,0.28125,0.265625,-0.004947573,0.1875,0.1875,0.15163593,-0.046875,0.0,-0.05922092,0.0625,-0.015625,0.053452186,0.125,0.125,0.24854778,0.59375,-0.484375,0.38718477,0.0,0.0,0.0,0.140625,-0.171875,-0.04296332,0.140625,-0.171875,-0.116623186,0.25,-0.296875,-0.102186784,-0.03125,0.171875,-0.26610094,0.0,0.0,-0.22693926,0.0625,-0.125,-0.20834927,0.21875,-0.1875,-0.07462211,0.28125,-0.078125,0.041649554,0.328125,0.03125,0.028899325
165,Alisson,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,Ashley Barnes,Scored,,-0.234375,0.4375,-0.025837127,0.296875,0.125,0.15191077,0.046875,0.0,-0.032106984,-0.03125,0.0,0.03477952,-0.046875,0.234375,0.21823478,-0.171875,0.40625,0.00016461767,0.0,0.0,0.0,0.0625,-0.359375,-0.04154044,0.09375,-0.375,-0.07275461,0.21875,-0.421875,-0.036471445,0.09375,-0.125,-0.0072436873,0.15625,-0.1875,-0.08782734,0.09375,-0.34375,-0.10841844,-0.03125,-0.34375,-0.050150458,0.015625,-0.1875,0.017471401,0.0625,-0.1875,0.034380045
166,Rúnar Alex Rúnarsson,/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League,Rúben Neves,Scored,,0.234375,0.28125,0.11469355,0.171875,0.078125,0.15425523,0.03125,-0.015625,-0.041260604,-0.015625,0.0,0.042850487,0.109375,0.109375,0.24052376,0.109375,0.1875,0.17140453,0.0,0.0,0.0,0.140625,-0.171875,-0.012419693,0.140625,-0.1875,-0.0232381,0.140625,-0.359375,-0.021545535,0.34375,0.0,0.016328743,0.234375,-0.109375,0.015164187,0.171875,-0.1875,-0.028698102,0.109375,-0.171875,-0.009559995,0.265625,-0.078125,0.058788486,0.328125,-0.015625,0.039822917
167,Alex McCarthy,/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League,Bruno Fernandes,Scored,,0.140625,0.296875,-0.04418759,0.265625,0.078125,0.2297463,0.046875,-0.015625,-0.055492517,-0.046875,-0.03125,0.038597327,-0.078125,0.234375,0.23453382,-0.109375,0.34375,0.075484216,0.0,0.0,0.0,0.140625,-0.25,-0.011716619,0.15625,-0.265625,-0.028351037,0.265625,-0.375,-0.053232275,0.1875,-0.15625,-0.03784797,0.1875,-0.109375,-0.07384286,0.21875,-0.21875,-0.06916686,0.046875,-0.28125,0.019617576,0.0,-0.21875,0.12976126,0.203125,-0.03125,0.19607434
168,Hugo Lloris,/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,Jorginho,Scored,,0.25,0.359375,0.047518753,0.0,0.234375,0.15404654,0.046875,0.0,0.047957797,-0.015625,0.0,-0.033368353,-0.28125,0.09375,0.059171062,-0.09375,0.25,-0.07351934,0.0,0.0,0.0,-0.15625,-0.1875,-0.08804767,-0.15625,-0.1875,-0.19021334,-0.234375,-0.203125,-0.18496506,0.140625,0.078125,0.08155246,-0.109375,0.078125,0.1480044,-0.140625,-0.1875,-0.17417233,-0.1875,-0.15625,-0.12490963,-0.015625,-0.25,-0.045016434,-0.046875,-0.4375,-0.023794366
169,Ederson,/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League,Mohamed Salah,Scored,,-0.046875,0.078125,0.23135036,-0.09375,-0.015625,0.19976678,-0.125,-0.125,-0.03721746,0.078125,0.0,-0.034417816,-0.109375,0.03125,0.22189482,-0.015625,0.078125,0.23128742,0.0,0.0,0.0,-0.25,-0.25,-0.012624299,-0.25,-0.265625,-0.0504303,-0.40625,-0.390625,-0.1264302,-0.203125,-0.3125,-0.10084246,-0.234375,-0.28125,-0.062237654,-0.28125,-0.265625,-0.06999947,-0.265625,-0.265625,-0.029506095,-0.171875,-0.390625,-0.079348736,-0.265625,-0.296875,-0.019453717
170,Alisson,/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League,İlkay Gündoğan,Missed,1.0,-0.0625,0.265625,-0.042850547,-0.15625,0.140625,0.05662293,-0.0625,0.0,-0.018853338,0.0625,-0.03125,0.015277999,0.1875,0.140625,0.058873907,0.34375,0.328125,0.024707692,0.0,0.0,0.0,0.0,-0.171875,-0.019104516,-0.015625,-0.171875,-0.063785955,0.0,-0.359375,-0.085629106,-0.171875,0.109375,-0.163255,-0.15625,0.078125,-0.15521573,-0.109375,-0.171875,-0.11311504,0.09375,-0.1875,-0.07763335,0.1875,-0.09375,-0.0020645126,0.296875,-0.046875,0.012672489
171,Aaron Ramsdale,/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League,Jorginho,Scored,,0.0,0.28125,-0.048658855,0.078125,0.140625,0.062824875,-0.09375,0.015625,-0.057768475,0.0625,0.015625,0.03642385,0.25,0.125,0.10104118,0.0625,0.203125,0.33478266,0.0,0.0,0.0,0.15625,-0.140625,-0.03246119,0.171875,-0.15625,-0.08355643,0.3125,-0.25,-0.042064406,-0.09375,0.15625,-0.22913153,-0.109375,0.015625,-0.22957803,0.09375,-0.171875,-0.09019992,0.234375,-0.125,-0.03704967,0.265625,0.0,0.06899692,0.34375,0.0625,0.044988617
172,Hugo Lloris,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League,Rodri,Scored,,0.078125,0.21875,0.044522732,0.28125,0.046875,0.19563255,0.0625,0.03125,-0.030710572,-0.046875,-0.015625,0.016751785,-0.125,0.15625,0.24571766,-0.34375,0.34375,0.017139858,0.0,0.0,0.0,0.171875,-0.28125,0.02203748,0.203125,-0.3125,0.019593742,0.296875,-0.453125,0.059005298,0.140625,0.03125,0.019577445,0.171875,-0.078125,0.012840642,0.28125,-0.25,-0.006022513,0.0625,-0.296875,0.061586462,-0.109375,-0.1875,0.053725302,-0.1875,-0.046875,0.057782173
173,Alex McCarthy,/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League,Rúben Neves,Scored,,0.1875,0.25,-0.057176165,0.125,0.109375,0.06462415,-0.03125,0.0,-0.043991078,0.046875,-0.015625,0.028195394,0.171875,0.140625,0.1817205,0.09375,0.234375,0.09933025,0.0,0.0,0.0,0.09375,-0.21875,-0.02243787,0.09375,-0.25,-0.062096536,0.140625,-0.375,-0.034825467,-0.0625,0.078125,-0.17719267,-0.0625,-0.078125,-0.076123685,0.015625,-0.21875,-0.04716211,0.15625,-0.203125,-0.03301855,0.21875,-0.09375,0.04055456,0.296875,0.03125,-0.01961514
174,Illan Meslier,/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,Pierre-Emerick Aubameyang,Scored,,-0.4375,0.40625,-0.05250948,-0.265625,0.21875,0.181992,-0.078125,0.0,-0.008316104,0.0625,0.0,0.010838928,0.125,0.171875,0.16965023,-0.140625,0.359375,-0.036034875,0.0,0.0,0.0,0.046875,-0.171875,-0.044449914,0.046875,-0.1875,-0.11148255,0.078125,-0.375,-0.065373935,-0.25,0.046875,-0.15419237,-0.21875,-0.078125,-0.058358688,-0.078125,-0.203125,-0.06919874,0.1875,-0.15625,-0.08411888,0.265625,-0.03125,-0.0058285366,0.296875,0.125,-0.032234415
175,Aaron Ramsdale,/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League,Declan Rice,Scored,,-0.21875,0.3125,0.065154806,-0.1875,0.140625,0.21612556,-0.03125,0.0,0.0564088,0.015625,0.0,-0.048105072,0.0,0.1875,0.028641408,0.140625,0.390625,-0.04532988,0.0,0.0,0.0,-0.09375,-0.203125,-0.024942113,-0.125,-0.21875,-0.044206858,-0.21875,-0.34375,-0.069002226,-0.015625,-0.046875,0.17862315,-0.078125,-0.09375,0.13632296,-0.140625,-0.203125,-0.0039281314,-0.0625,-0.203125,-0.076997355,0.046875,-0.109375,-0.12572315,0.125,0.0,-0.08818577
176,Alex McCarthy,/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League,Mason Mount,Scored,,0.171875,0.28125,-0.07325364,0.078125,0.125,-0.019434305,-0.046875,0.015625,-0.050143532,0.046875,-0.015625,0.02227855,0.171875,0.140625,0.1301873,0.078125,0.234375,0.17687407,0.0,0.0,0.0,0.0625,-0.21875,-0.026954705,0.078125,-0.25,-0.105189614,0.140625,-0.390625,-0.054968752,-0.0625,0.09375,-0.11498591,-0.09375,-0.0625,-0.07895119,-0.015625,-0.203125,-0.11618187,0.125,-0.234375,-0.050718553,0.15625,-0.109375,0.07423431,0.21875,-0.015625,0.008286542
177,Alisson,/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League,Gylfi Sigurðsson,Scored,,-0.234375,0.234375,-0.055539362,-0.234375,0.125,0.17458072,-0.078125,0.0,-0.007921668,0.0625,0.0,-0.0037522444,0.234375,0.1875,0.08285218,0.375,0.359375,0.0050862543,0.0,0.0,0.0,0.0,-0.234375,-0.04030416,-0.015625,-0.265625,-0.0811825,-0.015625,-0.421875,-0.06595034,-0.234375,0.140625,-0.073145434,-0.1875,-0.078125,-0.0016922369,-0.125,-0.234375,-0.06921733,0.125,-0.25,-0.049226858,0.171875,-0.140625,0.014774218,0.234375,-0.03125,0.030032175
178,Karl Darlow,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League,Bruno Fernandes,Scored,,-0.3125,0.3125,0.17256725,-0.1875,0.125,0.2508561,-0.078125,-0.015625,-0.014087056,0.0625,0.015625,0.005349459,0.078125,0.203125,0.12703606,0.0625,0.34375,0.05255803,0.0,0.0,0.0,0.03125,-0.21875,-0.022412144,0.03125,-0.203125,-0.1020668,0.046875,-0.359375,-0.010918691,-0.265625,0.046875,-0.011648448,-0.21875,-0.109375,0.002526704,-0.09375,-0.234375,-0.036191836,0.15625,-0.1875,-0.046400346,0.234375,0.0,0.017189879,0.34375,0.265625,-0.003532675
179,Sam Johnstone,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,Danny Welbeck,Missed,1.0,-0.296875,0.359375,-0.10302692,-0.078125,0.203125,0.099810824,-0.015625,0.0,-0.004910193,0.046875,0.0,0.013188109,-0.109375,0.203125,0.19800352,-0.328125,0.375,0.034358315,0.0,0.0,0.0,0.15625,-0.203125,-0.02863,0.15625,-0.21875,-0.06409384,0.234375,-0.328125,-0.10611795,0.109375,-0.15625,-0.14272127,0.046875,-0.15625,-0.10064842,0.109375,-0.21875,-0.07256357,0.1875,-0.171875,-0.049499936,0.1875,-0.140625,0.020279415,0.140625,-0.09375,0.077746436
180,Sam Johnstone,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,Pascal Groß,Missed,1.0,0.3125,0.25,-0.015298812,0.09375,0.109375,0.1020691,0.046875,0.015625,0.0049854685,-0.046875,0.03125,-0.02866463,-0.203125,-0.015625,0.1941,-0.125,0.1875,-0.07437772,0.0,0.0,0.0,0.0,-0.1875,-0.04761066,0.0,-0.203125,-0.08341549,-0.03125,-0.34375,-0.08120844,-0.015625,-0.296875,-0.0035582702,-0.09375,-0.25,0.03755492,0.0625,-0.1875,-0.06505199,-0.078125,-0.203125,-0.119986795,-0.15625,-0.25,-0.10450989,-0.078125,-0.328125,-0.1517614
181,Kasper Schmeichel,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,Alexandre Lacazette,Scored,,-0.140625,0.234375,0.1309883,-0.171875,0.125,0.18293189,-0.046875,-0.015625,-0.015725119,0.0625,0.015625,0.007244315,0.125,0.125,0.26478517,-0.046875,0.296875,0.03290305,0.0,0.0,0.0,0.078125,-0.25,-0.017372906,0.09375,-0.296875,-0.0753269,0.125,-0.453125,-0.041433264,-0.15625,-0.046875,-0.13819277,-0.140625,-0.171875,-0.075125664,-0.03125,-0.265625,-0.044815954,0.21875,-0.25,-0.033409532,0.3125,-0.15625,0.0039384887,0.328125,0.046875,0.021061933
182,Aaron Ramsdale,/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League,James Ward-Prowse,Scored,,-0.46875,0.390625,-0.04610744,-0.25,0.21875,0.074070886,-0.078125,-0.015625,-0.0055693043,0.0625,0.03125,0.010622207,0.25,0.109375,0.122266166,0.03125,0.34375,-0.03500321,0.0,0.0,0.0,0.140625,-0.234375,-0.026127078,0.15625,-0.25,-0.1027656,0.265625,-0.40625,-0.09359196,-0.21875,0.0,-0.043777313,-0.125,-0.140625,-0.025514644,0.015625,-0.296875,-0.045567233,0.25,-0.1875,-0.062808,0.203125,-0.015625,-0.0077156695,0.140625,0.046875,0.070757836
183,Ederson,/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League,Bruno Fernandes,Scored,,-0.0625,0.234375,-0.12604631,-0.171875,0.046875,-0.069347255,-0.0625,0.015625,-0.0074782954,0.046875,0.0,0.011037901,0.171875,0.15625,0.010215545,0.296875,0.265625,-0.0074565704,0.0,0.0,0.0,-0.03125,-0.21875,0.003703219,-0.015625,-0.25,-0.040120985,-0.015625,-0.421875,-0.029717881,-0.203125,0.046875,0.016258357,-0.203125,-0.09375,-0.04832641,-0.140625,-0.203125,-0.056736186,0.09375,-0.234375,-0.018122155,0.140625,-0.078125,0.052776437,0.171875,0.0,0.037892003
184,Jordan Pickford,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,Jorginho,Scored,,-0.265625,0.390625,0.023073487,-0.234375,0.203125,0.14040713,-0.046875,0.0,0.042501796,0.0625,0.0,-0.0325479,0.046875,0.1875,0.018992431,0.140625,0.375,-0.00088556204,0.0,0.0,0.0,-0.078125,-0.1875,-0.050679173,-0.09375,-0.21875,-0.1144471,-0.203125,-0.296875,-0.14066924,0.21875,-0.28125,-0.0028129928,0.125,-0.1875,-0.027138375,0.0,-0.171875,-0.07528151,-0.203125,-0.203125,-0.09208967,-0.125,-0.3125,-0.070267476,-0.078125,-0.3125,-0.067109026
185,Illan Meslier,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,Jesse Lingard,Missed,,-0.109375,0.296875,-0.052168593,-0.203125,0.125,0.36310357,0.046875,0.0,0.039711397,-0.015625,-0.015625,-0.039507378,0.078125,0.203125,0.08082936,0.265625,0.359375,0.009345488,0.0,0.0,0.0,-0.171875,-0.171875,0.0074492237,-0.1875,-0.203125,-0.006725436,-0.265625,-0.34375,-0.10294817,-0.1875,0.015625,0.17462556,-0.1875,-0.078125,0.15589993,-0.109375,-0.1875,0.026321556,-0.234375,-0.171875,-0.024031071,-0.1875,-0.078125,-0.059786238,-0.1875,-0.015625,0.009776219
186,Ederson,/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League,James Ward-Prowse,Scored,,0.0,0.328125,-0.089779906,-0.140625,0.109375,0.034303904,-0.0625,0.0,-0.011211182,0.078125,-0.015625,-0.01254099,0.203125,0.171875,0.07488665,0.375,0.3125,-0.007775874,0.0,0.0,0.0,-0.0625,-0.25,-0.0331882,-0.0625,-0.25,-0.102331676,-0.15625,-0.40625,-0.085461214,-0.265625,0.125,-0.073883206,-0.25,-0.109375,-0.06157134,-0.1875,-0.234375,-0.07088462,0.046875,-0.265625,-0.08195177,0.140625,-0.203125,-0.035988975,0.140625,-0.03125,0.048879866
187,Sam Johnstone,/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League,Luka Milivojević,Scored,,-0.015625,0.359375,-0.09444511,-0.15625,0.09375,-0.018771399,-0.0625,0.015625,-0.034595106,0.078125,-0.015625,0.009534927,0.21875,0.171875,0.27255645,0.390625,0.390625,0.0028029191,0.0,0.0,0.0,0.03125,-0.25,-0.02470698,0.03125,-0.28125,-0.08684259,0.0625,-0.4375,-0.05868909,0.140625,-0.21875,-0.15602483,-0.140625,-0.140625,-0.1251242,-0.0625,-0.265625,-0.08642578,0.109375,-0.25,-0.027488463,0.1875,-0.1875,0.02240901,0.25,-0.09375,0.0646199
188,Alphonse Areola,/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League,Sergio Agüero,Scored,,0.21875,0.375,-0.2515604,0.0,0.109375,-0.2987153,-0.109375,0.015625,-0.034152415,0.09375,0.0,0.019408124,0.1875,0.1875,0.12618147,0.28125,0.3125,-0.16352879,0.0,0.0,0.0,-0.0625,-0.296875,-0.033211656,-0.0625,-0.28125,-0.072785765,-0.0625,-0.484375,-0.061532244,-0.296875,0.015625,-0.046624165,-0.3125,-0.109375,-0.016234377,-0.234375,-0.265625,-0.008670274,0.09375,-0.3125,-0.056375463,0.15625,-0.109375,-0.0030831737,0.296875,-0.046875,-0.04312242
189,Hugo Lloris,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,Alexandre Lacazette,Scored,,0.09375,0.375,-0.13458446,-0.078125,0.171875,-0.09490144,-0.078125,0.015625,-0.025466222,0.078125,-0.015625,0.015926277,0.28125,0.203125,0.0316112,0.375,0.390625,-0.05233631,0.0,0.0,0.0,0.015625,-0.265625,-0.022165846,0.0,-0.234375,-0.11843641,0.046875,-0.40625,-0.036909193,-0.203125,-0.03125,-0.054830737,-0.21875,-0.234375,-0.045689475,-0.109375,-0.28125,-0.08307751,0.140625,-0.265625,-0.042656176,0.25,-0.15625,0.03421395,0.34375,-0.015625,0.013687676
190,Emiliano Martínez,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,Harry Kane,Scored,,-0.421875,0.28125,0.053715605,-0.21875,0.109375,0.2293779,-0.046875,-0.046875,0.003056573,0.078125,0.046875,0.0047379998,0.046875,0.203125,0.06496483,-0.1875,0.328125,0.038512416,0.0,0.0,0.0,0.1875,-0.234375,-0.037727464,0.203125,-0.234375,-0.11208721,0.203125,-0.390625,-0.082309805,-0.0625,-0.0625,-0.060432117,0.0,-0.203125,0.0003632831,0.09375,-0.296875,-0.047075998,0.296875,-0.15625,-0.07242132,0.34375,-0.03125,-0.076033056,0.296875,0.109375,-0.08392814
