,match_id,minute,team_id,team_name,player_id,player_name,shot_body_part_name,shot_technique_name,shot_outcome_name,date,home_team,away_team,season,competition,gk_id,gk_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
164,14385,29,25,Southampton,3654,Daniel William John Ings,Right Foot,Normal,Goal,04/11/2018,Manchester City,Southampton,2018/2019,Premier League,3067,Ederson Santana de Moraes,101.96875,302.70263671875,49.9375,226.7333984375,125.09375,175.87646484375,159.78125,170.63720703125,182.90625,234.59228515625,177.125,263.408203125,142.4375,164.5849609375,101.96875,77.23388671875,101.96875,88.79638671875,78.84375,36.40380859375,61.5,203.7890625,61.5,151.7578125,55.71875,93.85498046875,148.21875,66.39404296875,200.25,101.89453125,246.5,137.3046875
165,14278,44,33,Chelsea,7024,Jorge Luiz Frello Filho,Right Foot,Normal,Goal,11/08/2018,Huddersfield Town,Chelsea,2018/2019,Premier League,4621,Ben Hamer,198.5,242.9609375,159.96875,173.85888671875,100.03125,134.39111328125,100.03125,125.82861328125,142.84375,173.59130859375,194.21875,200.08154296875,91.46875,129.97607421875,82.90625,74.18603515625,108.59375,48.89990234375,117.15625,14.78369140625,138.5625,134.9931640625,104.3125,87.3642578125,91.46875,65.75732421875,100.03125,53.04736328125,117.15625,91.84619140625,130.0,117.734375
166,1990,50,35,Brighton & Hove Albion,3085,Glenn Murray,Right Foot,Normal,Goal,02/12/2017,Brighton & Hove Albion,Liverpool,2017/2018,Premier League,3539,Simon Mignolet,33.71875,124.62060546875,54.46875,106.78857421875,80.40625,81.25634765625,72.625,75.947265625,49.28125,91.14501953125,31.125,127.173828125,75.21875,75.98779296875,95.96875,60.74951171875,98.5625,60.7900390625,124.5,87.1328125,93.375,115.177734375,93.375,97.021484375,106.34375,60.91162109375,95.96875,52.96826171875,83.0,63.140625,93.375,50.333984375
167,2083,61,23,Watford,3454,Troy Deeney,Right Foot,Normal,Saved,11/03/2018,Arsenal,Watford,2017/2018,Premier League,3461,Petr Čech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2294,17,35,Brighton & Hove Albion,3085,Glenn Murray,Right Foot,Normal,Goal,24/02/2018,Brighton & Hove Albion,Swansea City,2017/2018,Premier League,3262,Łukasz Fabiański,59.65625,122.43212890625,67.4375,91.4287109375,80.40625,65.69384765625,98.5625,65.9775390625,77.8125,94.1845703125,64.84375,122.51318359375,90.78125,65.85595703125,67.4375,39.5537109375,64.84375,36.91943359375,41.5,18.3984375,72.625,68.166015625,80.40625,50.13134765625,67.4375,29.1787109375,70.03125,39.59423828125,106.34375,68.69287109375,114.125,89.564453125
169,14604,80,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,06/04/2019,Newcastle United,Crystal Palace,2018/2019,Premier League,3711,Martin Dúbravka,30.625,143.541015625,49.0,125.453125,82.6875,119.8544921875,113.3125,95.8330078125,147.0,114.734375,128.625,148.134765625,104.125,92.626953125,116.375,83.630859375,113.3125,86.6455078125,131.6875,77.7451171875,143.9375,44.2490234375,131.6875,56.3076171875,116.375,74.443359375,125.5625,86.8369140625,147.0,114.734375,147.0,44.296875
170,2282,38,23,Watford,3454,Troy Deeney,Right Foot,Normal,Saved,05/05/2018,Watford,Newcastle United,2017/2018,Premier League,3711,Martin Dúbravka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,14583,14,40,West Ham United,3874,Mark Noble,Right Foot,Normal,Goal,16/03/2019,West Ham United,Huddersfield Town,2018/2019,Premier League,3322,Jonas Lössl,53.9375,297.3427734375,109.875,247.873046875,171.40625,164.92822265625,227.34375,182.58349609375,238.53125,221.91455078125,171.40625,321.55322265625,199.375,176.552734375,238.53125,93.25830078125,238.53125,87.66455078125,255.3125,26.3955078125,216.15625,143.25244140625,171.40625,120.17822265625,199.375,75.865234375,283.28125,99.55126953125,288.875,161.169921875,288.875,228.294921875
172,2144,42,30,Stoke City,4630,Saido Berahino,Right Foot,Normal,Saved,30/09/2017,Stoke City,Southampton,2017/2018,Premier League,3970,Fraser Forster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2076,49,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,28/10/2017,Crystal Palace,West Ham United,2017/2018,Premier League,3291,Joe Hart,134.9375,191.5458984375,162.71875,152.29248046875,111.125,119.736328125,134.9375,128.0458984375,83.34375,162.95849609375,31.75,193.90234375,119.0625,119.8603515625,150.8125,88.6064453125,150.8125,88.6064453125,206.375,69.630859375,146.84375,104.41943359375,158.75,100.63671875,138.90625,80.48291015625,162.71875,76.88623046875,146.84375,84.57568359375,134.9375,84.3896484375
174,2133,91,1,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,Right Foot,Normal,Goal,26/11/2017,Burnley,Arsenal,2017/2018,Premier League,3474,Nick Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,14370,13,28,AFC Bournemouth,3616,Callum Wilson,Right Foot,Normal,Goal,27/10/2018,Fulham,AFC Bournemouth,2018/2019,Premier League,6823,Sergio Rico González,65.65625,268.46337890625,143.25,221.92578125,179.0625,168.7666015625,220.84375,169.41943359375,214.875,211.107421875,238.75,277.13671875,196.96875,163.07763671875,250.6875,86.3232421875,256.65625,80.44775390625,292.46875,39.22607421875,167.125,162.611328125,185.03125,115.14111328125,220.84375,79.88818359375,304.40625,93.13134765625,322.3125,182.9423828125,244.71875,157.85498046875
176,14389,57,39,Manchester United,20039,Anthony Martial,Right Foot,Normal,Goal,11/11/2018,Manchester City,Manchester United,2018/2019,Premier League,3067,Ederson Santana de Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2349,5,29,Everton,3518,Leighton Baines,Left Foot,Normal,Goal,18/11/2017,Crystal Palace,Everton,2017/2018,Premier League,3487,Julián Speroni,138.40625,129.78759765625,128.75,91.01171875,119.09375,71.54833984375,99.78125,74.46533203125,125.53125,103.83642578125,77.25,151.36328125,106.21875,74.56591796875,99.78125,58.37158203125,103.0,51.984375,119.09375,87.64208984375,115.875,74.716796875,106.21875,64.90966796875,90.125,51.783203125,80.46875,64.50732421875,138.40625,78.28759765625,67.59375,38.55615234375
178,2109,46,36,Manchester City,3237,Sergio Leonel Agüero del Castillo,Right Foot,Normal,Goal,26/11/2017,Huddersfield Town,Manchester City,2017/2018,Premier League,3322,Jonas Lössl,361.125,362.455078125,86.9375,217.7333984375,207.3125,206.2392578125,240.75,193.38671875,314.3125,274.7861328125,347.75,342.18359375,207.3125,206.2392578125,193.9375,99.0302734375,193.9375,92.3427734375,214.0,19.09375,200.625,152.634765625,100.3125,137.6923828125,140.4375,91.5068359375,240.75,106.44921875,260.8125,146.8876953125,260.8125,166.9501953125
179,14464,21,29,Everton,3944,Gylfi Þór Sigurðsson,Right Foot,Normal,Goal,26/12/2018,Burnley,Everton,2018/2019,Premier League,3291,Joe Hart,39.375,145.833984375,78.75,120.19921875,98.4375,90.9755859375,105.0,94.359375,131.25,124.30078125,111.5625,153.5244140625,105.0,91.078125,118.125,84.720703125,118.125,84.720703125,141.09375,78.51708984375,121.40625,91.33447265625,118.125,78.158203125,118.125,88.001953125,124.6875,94.6669921875,131.25,124.30078125,131.25,42.26953125
180,14521,6,46,Wolverhampton Wanderers,9927,Rúben Diogo Da Silva Neves,Right Foot,Normal,Goal,02/02/2019,Everton,Wolverhampton Wanderers,2018/2019,Premier League,3468,Jordan Pickford,56.5,377.3203125,105.9375,293.3427734375,183.625,195.681640625,254.25,189.72265625,331.9375,282.7490234375,402.5625,382.7275390625,218.9375,196.2333984375,240.125,97.689453125,240.125,97.689453125,240.125,20.001953125,98.875,222.607421875,134.1875,145.4716796875,197.75,89.96484375,296.625,105.634765625,324.875,169.638671875,367.25,233.86328125
181,14472,74,22,Leicester City,9905,James Maddison,Right Foot,Normal,Saved,29/12/2018,Leicester City,Cardiff City,2018/2019,Premier League,9920,Neil Leonard Dula Etheridge,100.28125,259.50439453125,43.5625,186.4306640625,84.8125,166.4501953125,136.375,156.943359375,208.5625,225.1025390625,249.8125,297.9345703125,110.59375,166.85302734375,115.75,79.27734375,115.75,68.96484375,120.90625,17.48291015625,28.09375,165.56396484375,33.25,103.76953125,64.1875,73.3154296875,157.0,85.078125,187.9375,121.6552734375,229.1875,132.6123046875
182,2236,82,31,Crystal Palace,3455,Luka Milivojević,Right Foot,Normal,Goal,10/02/2018,Everton,Crystal Palace,2017/2018,Premier League,3468,Jordan Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
